Capacity,Occupancy,rownum,linear_fill,cubic_fill
,,3107,666.0920554854981,633.8806138188282
,,3108,658.6071878940731,601.234341396552
,,3109,651.1223203026482,575.3342250246578
,,3110,643.6374527112232,555.8763839177084
,,3111,636.1525851197982,542.5569372902667
,,3112,628.6677175283733,535.0720043568953
,,3113,621.1828499369483,533.1177043321575
,,3114,613.6979823455233,536.3901564306159
,,3115,606.2131147540983,544.5854798668336
,,3116,598.7282471626734,557.3997938553731
,,3117,591.2433795712484,574.5292176107977
,,3118,583.7585119798234,595.66987034767
,,3119,576.2736443883985,620.5178712805532
,,3120,568.7887767969735,648.7693396240097
,,3121,561.3039092055485,680.120394592603
,,3122,553.8190416141235,714.2671554008954
,,3123,546.3341740226986,750.9057412634502
,,3124,538.8493064312736,789.7322713948299
,,3125,531.3644388398486,830.4428650095975
,,3126,523.8795712484236,872.7336413223164
,,3127,516.3947036569988,916.3007195475487
,,3128,508.9098360655738,960.8402188998577
,,3129,501.42496847414884,1006.0482585938062
,,3130,493.94010088272387,1051.6209578439573
,,3131,486.4552332912989,1097.2544358648734
,,3132,478.9703656998739,1142.6448118711178
,,3133,471.48549810844895,1187.488205077253
,,3134,464.000630517024,1231.4807346978423
,,3135,456.515762925599,1274.3185199474485
,,3136,449.03089533417403,1315.6976800406346
,,3137,441.54602774274906,1355.3143341919629
,,3138,434.0611601513241,1392.8646016159964
,,3139,426.5762925598991,1428.0446015272985
,,3140,419.09142496847414,1460.550453140432
,,3141,411.60655737704917,1490.0782756699598
,,3142,404.1216897856242,1516.324188330444
,,3143,396.6368221941992,1538.984310336448
,,3144,389.15195460277425,1557.7547609025353
,,3145,381.6670870113493,1572.331659243268
,,3146,374.1822194199243,1582.4111245732088
,,3147,366.6973518284994,1587.6892761069214
,,3148,359.2124842370744,1587.862233058968
,,3149,351.72761664564945,1582.626114643912
,,3150,344.2427490542245,1571.6770400763162
,,3151,336.7578814627995,1554.7111285707429
,,3152,329.27301387137453,1531.4244993417556
,,3153,321.78814627994956,1501.513271603917
,,3154,314.3032786885246,1464.6735645717895
,,3155,306.8184110970996,1420.6014974599373
,,3156,299.33354350567464,1368.993189482922
,,3157,291.84867591424967,1309.5447598553067
,,3158,284.3638083228247,1241.9523277916546
,,3159,276.8789407313997,1165.9120125065285
,,3160,269.39407313997475,1081.119933214491
,,3161,261.9092055485498,987.2722091301057
,,3162,254.42433795712486,884.0649594679347
,,3163,246.9394703656999,771.1943034425412
,,3164,239.45460277427492,648.3563602684882
,,3165,231.96973518284994,515.2472491603384
,,3166,224.48486759142497,371.56308933265467
1010.0,217.0,3167,217.0,216.99999999999997
1200.0,114.0,3168,114.0,114.0
1536.304347826087,209.91304347826087,3169,209.91304347826087,209.91304347826087
1359.1379310344828,196.27586206896552,3170,196.27586206896552,196.27586206896552
,,3171,178.63793103448276,149.16925680347398
842.5,161.0,3172,161.0,161.0
1432.5,206.84615384615384,3173,206.84615384615384,206.84615384615384
667.0,124.5,3174,124.5,124.50000000000001
1529.0,240.08333333333334,3175,240.08333333333334,240.08333333333331
,,3176,241.13425925925927,270.4645748393791
1425.1851851851852,242.1851851851852,3177,242.1851851851852,242.18518518518522
1425.1851851851852,272.0,3178,272.0,272.0
,,3179,309.4814814814815,311.2482259869881
1425.1851851851852,346.962962962963,3180,346.962962962963,346.96296296296305
,,3181,385.24074074074076,384.8996194619349
1425.1851851851852,423.51851851851853,3182,423.51851851851853,423.5185185185185
,,3183,455.5740740740741,459.24125912823564
1425.1851851851852,487.6296296296296,3184,487.6296296296296,487.6296296296296
,,3185,504.4814814814815,506.2233069880855
1425.1851851851852,521.3333333333334,3186,521.3333333333334,521.3333333333333
,,3187,540.7283950617284,539.564265346209
,,3188,560.1234567901234,559.9233527476264
1425.1851851851852,579.5185185185185,3189,579.5185185185185,579.5185185185185
1425.1851851851852,596.5925925925926,3190,596.5925925925926,596.5925925925926
,,3191,609.9814814814815,612.4190535631637
1425.1851851851852,623.3703703703703,3192,623.3703703703703,623.3703703703704
,,3193,623.1234567901234,626.0515615410594
,,3194,622.8765432098766,624.033760554868
1425.1851851851852,622.6296296296297,3195,622.6296296296297,622.6296296296297
,,3196,619.4259259259259,623.8154804067876
1425.1851851851852,616.2222222222222,3197,616.2222222222222,616.2222222222222
1425.1851851851852,591.2962962962963,3198,591.2962962962963,591.2962962962962
,,3199,561.2222222222222,561.5084162193014
1425.1851851851852,531.1481481481482,3200,531.1481481481482,531.1481481481482
,,3201,500.72222222222223,500.76687745862625
1425.1851851851852,470.2962962962963,3202,470.2962962962963,470.29629629629636
,,3203,466.8236128849156,439.55969137231097
,,3204,463.35092947353485,408.566420890423
,,3205,459.8782460621541,377.37236092753506
,,3206,456.4055626507734,346.03338756054967
,,3207,452.93287923939266,314.6053768663693
,,3208,449.46019582801193,283.1442049218965
,,3209,445.9875124166312,251.70574780403405
,,3210,442.5148290052505,220.34588158968447
,,3211,439.04214559386975,189.1204823557502
,,3212,435.569462182489,158.08542617913383
,,3213,432.0967787711083,127.29658913673792
,,3214,428.62409535972756,96.80984730546521
,,3215,425.15141194834683,66.6810767622181
,,3216,421.6787285369661,36.966153583899114
,,3217,418.2060451255854,7.720953847410987
,,3218,414.73336171420465,-20.99864637034378
,,3219,411.2606783028239,-49.136770992462715
,,3220,407.7879948914432,-76.63754394204311
,,3221,404.31531148006246,-103.4450891421825
,,3222,400.84262806868173,-129.5035305159782
,,3223,397.369944657301,-154.7569919865278
,,3224,393.8972612459203,-179.14959747692853
,,3225,390.42457783453955,-202.62547091027807
,,3226,386.9518944231588,-225.12873620967363
,,3227,383.47921101177803,-246.60351729821275
,,3228,380.00652760039736,-266.9939380989929
,,3229,376.5338441890166,-286.24412253511133
,,3230,373.0611607776359,-304.29819452966564
,,3231,369.5884773662551,-321.10027800575335
,,3232,366.11579395487445,-336.59449688647163
,,3233,362.64311054349366,-350.72497509491814
,,3234,359.170427132113,-363.43583655419
,,3235,355.6977437207322,-374.671205187385
,,3236,352.22506030935153,-384.3752049176004
,,3237,348.75237689797075,-392.4919596679338
,,3238,345.2796934865901,-398.9655933614823
,,3239,341.8070100752093,-403.7402299213437
,,3240,338.3343266638286,-406.75999327061515
,,3241,334.86164325244783,-407.96900733239414
,,3242,331.38895984106716,-407.3113960297783
,,3243,327.9162764296864,-404.73128328586466
,,3244,324.4435930183057,-400.1727930237511
,,3245,320.9709096069249,-393.5800491665348
,,3246,317.49822619554425,-384.8971756373133
,,3247,314.02554278416346,-374.0682963591839
,,3248,310.5528593727828,-361.03753525524417
,,3249,307.080175961402,-345.7490162485914
,,3250,303.6074925500213,-328.1468632623231
,,3251,300.13480913864055,-308.1752002195368
,,3252,296.6621257272598,-285.7781510433298
,,3253,293.1894423158791,-260.8998396567996
,,3254,289.71675890449836,-233.4843899830436
,,3255,286.24407549311763,-203.475925945159
,,3256,282.7713920817369,-170.81857146624367
,,3257,279.2987086703562,-135.4564504693949
,,3258,275.82602525897545,-97.33368687770997
,,3259,272.3533418475947,-56.39440461428637
,,3260,268.880658436214,-12.58272760222161
,,3261,265.40797502483326,34.15722023538697
,,3262,261.93529161345253,83.88131497544185
,,3263,258.4626082020718,136.64543269484565
,,3264,254.98992479069108,192.50544947050096
1360.6896551724137,251.51724137931035,3265,251.51724137931035,251.51724137931035
1360.6896551724137,311.7931034482759,3266,311.7931034482759,311.7931034482758
,,3267,360.98275862068965,365.4993906881388
1360.6896551724137,410.17241379310343,3268,410.17241379310343,410.1724137931034
,,3269,446.05172413793105,446.68356606249466
1360.6896551724137,481.9310344827586,3270,481.9310344827586,481.93103448275866
,,3271,521.9655172413793,521.7878967860204
1360.6896551724137,562.0,3272,562.0,562.0000000000001
,,3273,594.9827586206897,597.2338123106653
1360.6896551724137,627.9655172413793,3274,627.9655172413793,627.9655172413793
,,3275,652.4655172413793,655.2897850058016
1360.6896551724137,676.9655172413793,3276,676.9655172413793,676.9655172413794
,,3277,691.3965517241379,691.7622200799219
1360.6896551724137,705.8275862068965,3278,705.8275862068965,705.8275862068966
,,3279,724.0517241379309,724.4716795020975
1360.6896551724137,742.2758620689655,3280,742.2758620689655,742.2758620689655
,,3281,750.5344827586207,753.1183032909988
1360.6896551724137,758.7931034482758,3282,758.7931034482758,758.7931034482758
,,3283,761.7413793103449,762.4430383683899
1360.6896551724137,764.6896551724138,3284,764.6896551724138,764.6896551724138
,,3285,765.5747126436781,765.6880023697472
,,3286,766.4597701149426,766.248362729617
1360.6896551724137,767.3448275862069,3287,767.3448275862069,767.344827586207
1360.6896551724137,768.1724137931035,3288,768.1724137931035,768.1724137931035
,,3289,758.5057471264369,762.9009373884635
,,3290,748.8390804597701,752.2855283576797
1360.6896551724137,739.1724137931035,3291,739.1724137931035,739.1724137931034
,,3292,724.1551724137931,725.4453151123987
1360.6896551724137,709.1379310344828,3293,709.1379310344828,709.1379310344827
,,3294,688.2068965517242,688.5975525042138
1360.6896551724137,667.2758620689655,3295,667.2758620689655,667.2758620689655
,,3296,645.5344827586207,647.7248196983315
1360.6896551724137,623.7931034482758,3297,623.7931034482758,623.7931034482759
,,3298,591.8103448275862,590.9471342197013
1360.6896551724137,559.8275862068965,3299,559.8275862068965,559.8275862068965
,,3300,555.7162440442542,542.3362595515717
,,3301,551.6049018816118,540.2452048917341
,,3302,547.4935597189695,552.794035489465
,,3303,543.3822175563272,579.2223646068462
,,3304,539.2708753936848,618.7698055059586
,,3305,535.1595332310425,670.6759714488843
,,3306,531.0481910684002,734.1804756977045
,,3307,526.9368489057579,808.5229315145004
,,3308,522.8255067431155,892.9429521613537
,,3309,518.7141645804732,986.6801509003462
,,3310,514.6028224178309,1088.9741409935589
,,3311,510.49148025518855,1199.0645357030733
,,3312,506.3801380925462,1316.1909482909714
,,3313,502.26879592990383,1439.5929920193341
,,3314,498.15745376726153,1568.5102801502433
,,3315,494.0461116046192,1702.1824259457799
,,3316,489.93476944197687,1839.8490426680257
,,3317,485.8234272793345,1980.7497435790622
,,3318,481.7120851166922,2124.1241419409707
,,3319,477.6007429540499,2269.2118510158334
,,3320,473.48940079140755,2415.2524840657306
,,3321,469.3780586287652,2561.485654352745
,,3322,465.2667164661229,2707.1509751389567
,,3323,461.1553743034805,2851.4880596864487
,,3324,457.0440321408382,2993.7365212573013
,,3325,452.93268997819587,3133.1359731135967
,,3326,448.82134781555357,3268.926028517415
,,3327,444.7100056529112,3400.346300730839
,,3328,440.5986634902689,3526.636403015951
,,3329,436.48732132762655,3647.03594863483
,,3330,432.3759791649842,3760.7845508495598
,,3331,428.2646370023419,3867.12182292222
,,3332,424.1532948396996,3965.2873781148955
,,3333,420.0419526770572,4054.520829689662
,,3334,415.93061051441487,4134.061790908606
,,3335,411.81926835177256,4203.149875033806
,,3336,407.70792618913026,4261.024695327345
,,3337,403.5965840264879,4306.925865051305
,,3338,399.48524186384554,4340.092997467765
,,3339,395.37389970120324,4359.7657058388095
,,3340,391.2625575385609,4365.183603426519
,,3341,387.1512153759186,4355.586303492973
,,3342,383.0398732132762,4330.213419300256
,,3343,378.92853105063386,4288.304564110447
,,3344,374.81718888799156,4229.099351185628
,,3345,370.70584672534926,4151.837393787881
,,3346,366.5945045627069,4055.7583051792885
,,3347,362.48316240006454,3940.1016986219297
,,3348,358.37182023742224,3804.1071873778887
,,3349,354.26047807477994,3647.014384709243
,,3350,350.1491359121376,3468.06290387808
,,3351,346.0377937494952,3266.492358146475
,,3352,341.9264515868529,3041.5423607765133
,,3353,337.8151094242106,2792.4525250302745
,,3354,333.70376726156826,2518.462464169842
,,3355,329.5924250989259,2218.811791457296
,,3356,325.48108293628354,1892.7401201547168
,,3357,321.36974077364124,1539.487063524188
,,3358,317.25839861099894,1158.2922348277905
,,3359,313.1470564483566,748.3952473276055
1392.142857142857,309.0357142857143,3360,309.0357142857143,309.0357142857142
450.0,28.0,3361,28.0,28.000000000000014
1427.037037037037,384.74074074074076,3362,384.74074074074076,384.74074074074076
,,3363,426.42394179894177,528.10070178515
1392.142857142857,468.10714285714283,3364,468.10714285714283,468.10714285714283
,,3365,504.375,475.5597711532379
1392.142857142857,540.6428571428571,3366,540.6428571428571,540.6428571428571
,,3367,589.4642857142858,597.694770480205
1392.142857142857,638.2857142857143,3368,638.2857142857143,638.2857142857143
,,3369,663.5833333333334,668.0754881222064
,,3370,688.8809523809524,691.8504438558316
1392.142857142857,714.1785714285714,3371,714.1785714285714,714.1785714285714
,,3372,739.4642857142858,738.6258230499924
1392.142857142857,764.75,3373,764.75,764.75
,,3374,791.4821428571429,791.3521285309032
1392.142857142857,818.2142857142857,3375,818.2142857142857,818.2142857142857
1392.142857142857,842.8928571428571,3376,842.8928571428571,842.8928571428572
,,3377,847.1785714285713,855.2536268908877
1392.142857142857,851.4642857142857,3378,851.4642857142857,851.4642857142857
,,3379,856.1190476190476,835.019958661939
,,3380,860.7738095238095,829.9526470893259
1392.142857142857,865.4285714285714,3381,865.4285714285714,865.4285714285713
,,3382,864.1964285714286,931.650111629694
1392.142857142857,862.9642857142857,3383,862.9642857142857,862.9642857142857
690.0,677.0,3384,677.0,677.0
1418.148148148148,866.6296296296297,3385,866.6296296296297,866.6296296296298
1392.142857142857,829.3214285714286,3386,829.3214285714286,829.3214285714286
,,3387,818.0357142857142,778.0676941458808
,,3388,806.75,783.2956542708738
1392.142857142857,795.4642857142857,3389,795.4642857142857,795.4642857142857
,,3390,770.25,777.8545958262237
1392.142857142857,745.0357142857143,3391,745.0357142857143,745.0357142857143
,,3392,718.6607142857143,718.0176384781813
1392.142857142857,692.2857142857143,3393,692.2857142857143,692.2857142857142
,,3394,655.7857142857143,659.2177074039088
1392.142857142857,619.2857142857143,3395,619.2857142857143,619.2857142857143
,,3396,609.3309523809525,574.8211462193638
,,3397,599.3761904761906,526.4983430768696
,,3398,589.4214285714286,474.57737687618754
,,3399,579.4666666666667,419.31831963527424
,,3400,569.5119047619048,360.9812433720862
,,3401,559.5571428571429,299.8262201045802
,,3402,549.602380952381,236.11332185071223
,,3403,539.6476190476191,170.10262062843907
,,3404,529.6928571428572,102.0541884557171
,,3405,519.7380952380953,32.228097350502836
,,3406,509.78333333333336,-39.11558066924745
,,3407,499.8285714285715,-111.7167735855771
,,3408,489.87380952380954,-185.31540938052964
,,3409,479.91904761904766,-259.6514160361487
,,3410,469.9642857142858,-334.4647215344778
,,3411,460.00952380952384,-409.4952538575604
,,3412,450.0547619047619,-484.48294098744
,,3413,440.1,-559.1677109061603
,,3414,430.14523809523814,-633.2894915957645
,,3415,420.1904761904762,-706.5882110382964
,,3416,410.2357142857143,-778.8037972157998
,,3417,400.2809523809524,-849.6761781103178
,,3418,390.3261904761905,-918.9452817038939
,,3419,380.3714285714286,-986.3510359785721
,,3420,370.4166666666667,-1051.6333689163953
,,3421,360.4619047619048,-1114.5322084994075
,,3422,350.50714285714287,-1174.787482709652
,,3423,340.552380952381,-1232.1391195291726
,,3424,330.59761904761905,-1286.3270469400125
,,3425,320.64285714285717,-1337.091192924215
,,3426,310.68809523809523,-1384.1714854638249
,,3427,300.73333333333335,-1427.3078525408837
,,3428,290.77857142857147,-1466.2402221374366
,,3429,280.82380952380953,-1500.7085222355272
,,3430,270.86904761904765,-1530.4526808171975
,,3431,260.9142857142857,-1555.2126258644928
,,3432,250.95952380952383,-1574.7282853594554
,,3433,241.0047619047619,-1588.7395872841284
,,3434,231.05,-1596.9864596205575
,,3435,221.09523809523807,-1599.2088303507844
,,3436,211.1404761904762,-1595.1466274568531
,,3437,201.1857142857143,-1584.539778920807
,,3438,191.23095238095237,-1567.12821272469
,,3439,181.2761904761905,-1542.6518568505453
,,3440,171.32142857142856,-1510.8506392804165
,,3441,161.36666666666667,-1471.4644879963475
,,3442,151.41190476190474,-1424.2333309803807
,,3443,141.45714285714286,-1368.8970962145613
,,3444,131.50238095238097,-1305.1957116809313
,,3445,121.54761904761904,-1232.8691053615353
,,3446,111.59285714285716,-1151.6572052384167
,,3447,101.63809523809527,-1061.2999392936185
,,3448,91.68333333333328,-961.5372355091845
,,3449,81.7285714285714,-852.1090218671579
,,3450,71.77380952380952,-732.7552263495829
,,3451,61.81904761904764,-603.2157769385028
,,3452,51.86428571428576,-463.23060161596067
,,3453,41.90952380952376,-312.53962836400046
,,3454,31.95476190476188,-150.8827851646659
450.0,22.0,3455,22.0,22.0
,,3456,174.14814814814815,196.84537564784645
1427.037037037037,326.2962962962963,3457,326.2962962962963,326.2962962962963
1392.142857142857,371.92857142857144,3458,371.92857142857144,371.92857142857144
,,3459,406.02645502645504,370.6421744345483
,,3460,440.12433862433863,383.7895573421234
1427.037037037037,474.22222222222223,3461,474.22222222222223,474.22222222222223
,,3462,511.78968253968253,631.1676382299515
1392.142857142857,549.3571428571429,3463,549.3571428571429,549.3571428571428
478.3333333333333,255.33333333333334,3464,255.33333333333334,255.33333333333334
1501.8,663.52,3465,663.52,663.5200000000001
1392.142857142857,676.7857142857143,3466,676.7857142857143,676.7857142857142
,,3467,567.8928571428571,469.2831095185276
542.5,459.0,3468,459.0,459.0
1457.5,750.1538461538462,3469,750.1538461538462,750.1538461538462
1392.142857142857,762.3571428571429,3470,762.3571428571429,762.3571428571429
,,3471,772.6428571428571,738.9269364219869
,,3472,782.9285714285714,760.532189502497
1392.142857142857,793.2142857142857,3473,793.2142857142857,793.2142857142856
1392.142857142857,810.8928571428571,3474,810.8928571428571,810.8928571428571
,,3475,815.2738095238095,817.6779015320308
,,3476,819.6547619047619,820.2671522105026
1392.142857142857,824.0357142857143,3477,824.0357142857143,824.0357142857142
1392.142857142857,824.5714285714286,3478,824.5714285714286,824.5714285714286
,,3479,822.297619047619,796.3030689323468
,,3480,820.0238095238095,775.832105842107
1392.142857142857,817.75,3481,817.75,817.75
1392.142857142857,802.7857142857143,3482,802.7857142857143,802.7857142857143
,,3483,452.89285714285717,282.9102213222624
450.0,103.0,3484,103.0,103.0
1427.037037037037,813.3333333333334,3485,813.3333333333334,813.3333333333333
,,3486,779.2202380952381,929.177303507596
1392.142857142857,745.1071428571429,3487,745.1071428571429,745.1071428571429
,,3488,724.5714285714287,866.8366715804427
1392.142857142857,704.0357142857143,3489,704.0357142857143,704.0357142857142
450.0,67.0,3490,67.0,67.00000000000006
1427.037037037037,647.4074074074074,3491,647.4074074074074,647.4074074074074
,,3492,641.7147764123571,1533.9062214482815
,,3493,636.0221454173067,2361.960692949549
,,3494,630.3295144222564,3133.030430111902
,,3495,624.636883427206,3848.5750411360323
,,3496,618.9442524321556,4510.054134222633
,,3497,613.2516214371053,5118.927317572396
,,3498,607.5589904420549,5676.654199386008
,,3499,601.8663594470046,6184.694387864168
,,3500,596.1737284519543,6644.507491207564
,,3501,590.4810974569039,7057.553117616889
,,3502,584.7884664618535,7425.290875292838
,,3503,579.0958354668032,7749.180372436097
,,3504,573.4032044717528,8030.681217247364
,,3505,567.7105734767025,8271.25301792732
,,3506,562.0179424816522,8472.355382676671
,,3507,556.3253114866018,8635.447919696102
,,3508,550.6326804915515,8761.990237186305
,,3509,544.9400494965012,8853.441943347972
,,3510,539.2474185014507,8911.262646381794
,,3511,533.5547875064004,8936.911954488465
,,3512,527.8621565113501,8931.849475868676
,,3513,522.1695255162997,8897.534818723121
,,3514,516.4768945212494,8835.427591252484
,,3515,510.784263526199,8746.987401657469
,,3516,505.09163253114866,8633.67385813876
,,3517,499.39900153609835,8496.94656889705
,,3518,493.70637054104793,8338.265142133032
,,3519,488.0137395459976,8159.0891860473985
,,3520,482.32110855094726,7960.878308840838
,,3521,476.6284775558969,7745.0921187140475
,,3522,470.9358465608466,7513.190223867714
,,3523,465.2432155657962,7266.632232502533
,,3524,459.55058457074585,7006.877752819193
,,3525,453.85795357569555,6735.38639301839
,,3526,448.1653225806452,6453.617761300814
,,3527,442.4726915855948,6163.031465867156
,,3528,436.7800605905445,5865.087114918109
,,3529,431.0874295954941,5561.244316654365
,,3530,425.3947986004438,5252.962679276616
,,3531,419.7021676053934,4941.701810985553
,,3532,414.00953661034305,4628.921319981868
,,3533,408.31690561529274,4316.080814466252
,,3534,402.6242746202424,4004.6399026394006
,,3535,396.931643625192,3696.058192702003
,,3536,391.2390126301417,3391.7952928547506
,,3537,385.54638163509134,3093.3108112983373
,,3538,379.85375064004097,2802.0643562334535
,,3539,374.16111964499066,2519.5155358607913
,,3540,368.4684886499403,2247.123958381042
,,3541,362.77585765488993,1986.3492319948994
,,3542,357.08322665983957,1738.6509649030543
,,3543,351.39059566478926,1505.4887653061983
,,3544,345.6979646697389,1288.322241405024
,,3545,340.00533367468853,1088.6110014002234
,,3546,334.31270267963816,907.8146534924875
,,3547,328.62007168458786,747.392805882509
,,3548,322.9274406895375,608.8050667709796
,,3549,317.2348096944871,493.51104435859116
,,3550,311.5421786994368,402.97034684603557
,,3551,305.84954770438645,338.6425824340049
,,3552,300.1569167093361,301.98735932319096
1393.2142857142858,294.4642857142857,3553,294.4642857142857,294.4642857142857
,,3554,321.5547235023041,314.5319874936502
1301.9354838709678,348.64516129032256,3555,348.64516129032256,348.64516129032256
,,3556,402.6440092165899,388.2350307875646
1393.2142857142858,456.64285714285717,3557,456.64285714285717,456.6428571428572
1360.6896551724137,512.9655172413793,3558,512.9655172413793,512.9655172413793
,,3559,431.48275862068965,371.4159816156004
538.75,350.0,3560,350.0,350.0
1492.2,646.96,3561,646.96,646.9599999999999
1360.6896551724137,660.5172413793103,3562,660.5172413793103,660.5172413793103
,,3563,585.5086206896551,520.2461656605162
550.0,510.5,3564,510.5,510.5
1420.7407407407406,728.2592592592592,3565,728.2592592592592,728.2592592592592
1360.6896551724137,746.7586206896551,3566,746.7586206896551,746.758620689655
,,3567,620.3793103448276,545.234743407796
500.0,494.0,3568,494.0,494.0
1391.4285714285713,794.3928571428571,3569,794.3928571428571,794.3928571428571
1360.6896551724137,801.9310344827586,3570,801.9310344827586,801.9310344827586
,,3571,449.4655172413793,275.8941559319824
450.0,97.0,3572,97.0,97.0
1393.2142857142858,813.0357142857143,3573,813.0357142857143,813.0357142857142
,,3574,803.3971674876848,1075.805531682789
1360.6896551724137,793.7586206896551,3575,793.7586206896551,793.7586206896552
500.0,493.0,3576,493.0,493.00000000000006
1391.4285714285713,795.1428571428571,3577,795.1428571428571,795.1428571428572
1360.6896551724137,756.7586206896551,3578,756.7586206896551,756.7586206896551
,,3579,585.6293103448276,477.0963751849924
492.5,414.5,3580,414.5,414.5
1425.0,733.8888888888889,3581,733.8888888888889,733.8888888888889
1360.6896551724137,673.7241379310345,3582,673.7241379310345,673.7241379310346
,,3583,367.36206896551727,187.69640509662892
450.0,61.0,3584,61.0,61.00000000000003
1393.2142857142858,641.4642857142857,3585,641.4642857142857,641.4642857142858
1360.6896551724137,564.2068965517242,3586,564.2068965517242,564.2068965517242
,,3587,557.3971078976641,278.95082137508473
,,3588,550.587319243604,6.901162932136764
,,3589,543.777530589544,-252.14593029163638
,,3590,536.9677419354839,-498.3943098107508
,,3591,530.1579532814238,-732.0478271397229
,,3592,523.3481646273638,-953.3103337930694
,,3593,516.5383759733037,-1162.3856812853062
,,3594,509.7285873192436,-1359.4777211309502
,,3595,502.91879866518354,-1544.790304844517
,,3596,496.1090100111235,-1718.527283940524
,,3597,489.29922135706346,-1880.8925099334874
,,3598,482.4894327030034,-2032.089834337923
,,3599,475.6796440489433,-2172.3231086683486
,,3600,468.86985539488325,-2301.796184439279
,,3601,462.0600667408232,-2420.712913165231
,,3602,455.2502780867631,-2529.277146360722
,,3603,448.44048943270303,-2627.6927355402668
,,3604,441.63070077864296,-2716.163532218383
,,3605,434.8209121245829,-2794.893387909588
,,3606,428.0111234705228,-2864.086154128395
,,3607,421.2013348164628,-2923.9456823893224
,,3608,414.39154616240273,-2974.675824206888
,,3609,407.58175750834266,-3016.480431095605
,,3610,400.7719688542826,-3049.563354569994
,,3611,393.9621802002225,-3074.128446144566
,,3612,387.15239154616245,-3090.3795573338425
,,3613,380.3426028921024,-3098.5205396523365
,,3614,373.5328142380423,-3098.7552446145664
,,3615,366.72302558398223,-3091.2875237350486
,,3616,359.91323692992216,-3076.321228528298
,,3617,353.1034482758621,-3054.060210508832
,,3618,346.293659621802,-3024.7083211911668
,,3619,339.48387096774195,-2988.469412089819
,,3620,332.6740823136819,-2945.547334719304
,,3621,325.8642936596218,-2896.1459405941405
,,3622,319.05450500556174,-2840.4690812288422
,,3623,312.24471635150167,-2778.7206081379272
,,3624,305.4349276974416,-2711.1043728359123
,,3625,298.6251390433815,-2637.8242268373124
,,3626,291.81535038932145,-2559.0840216566453
,,3627,285.00556173526144,-2475.0876088084256
,,3628,278.19577308120137,-2386.0388398071714
,,3629,271.3859844271413,-2292.1415661673987
,,3630,264.5761957730812,-2193.5996394036233
,,3631,257.76640711902115,-2090.6169110303626
,,3632,250.95661846496108,-1983.3972325621326
,,3633,244.146829810901,-1872.1444555134492
,,3634,237.33704115684094,-1757.0624313988294
,,3635,230.52725250278087,-1638.3550117327893
,,3636,223.7174638487208,-1516.2260480298453
,,3637,216.90767519466073,-1390.8793918045142
,,3638,210.09788654060065,-1262.5188945713119
,,3639,203.28809788654058,-1131.3484078447555
,,3640,196.4783092324805,-997.5717831393608
,,3641,189.66852057842044,-861.3928719696444
,,3642,182.85873192436043,-723.0155258501227
,,3643,176.04894327030036,-582.643596295312
,,3644,169.23915461624028,-440.48093481972904
,,3645,162.4293659621802,-296.73139293788984
,,3646,155.61957730812014,-151.59882216431095
,,3647,148.80978865406007,-5.287074013508857
467.5,142.0,3648,142.0,142.00000000000003
1463.2692307692307,287.3076923076923,3649,287.3076923076923,287.30769230769226
1392.142857142857,339.9642857142857,3650,339.9642857142857,339.9642857142857
,,3651,184.48214285714286,92.12999897199441
450.0,29.0,3652,29.0,29.0
1427.037037037037,436.962962962963,3653,436.962962962963,436.96296296296293
1392.142857142857,464.25,3654,464.25,464.25000000000006
,,3655,489.65476190476187,424.3233561198883
,,3656,515.0595238095237,454.29010385223273
1392.142857142857,540.4642857142857,3657,540.4642857142857,540.4642857142856
1392.142857142857,597.5,3658,597.5,597.5
,,3659,478.25,415.21739720736514
500.0,359.0,3660,359.0,359.0
1425.1851851851852,660.1111111111111,3661,660.1111111111111,660.1111111111111
1392.142857142857,685.3571428571429,3662,685.3571428571429,685.3571428571429
,,3663,696.8095238095239,666.241919835257
,,3664,708.2619047619047,688.0535264688176
1392.142857142857,719.7142857142857,3665,719.7142857142857,719.7142857142856
1392.142857142857,737.7142857142857,3666,737.7142857142857,737.7142857142857
,,3667,742.6666666666666,746.775384567673
,,3668,747.6190476190476,751.030042405759
1392.142857142857,752.5714285714286,3669,752.5714285714286,752.5714285714284
,,3670,753.2142857142858,753.2389723575769
1392.142857142857,753.8571428571429,3671,753.8571428571429,753.8571428571429
,,3672,750.875,753.8297412348926
1392.142857142857,747.8928571428571,3673,747.8928571428571,747.8928571428571
1392.142857142857,733.8571428571429,3674,733.8571428571429,733.857142857143
,,3675,720.7380952380953,722.2996154888768
,,3676,707.6190476190476,711.2403939553899
1392.142857142857,694.5,3677,694.5,694.5
,,3678,668.7857142857142,668.8756612128557
1392.142857142857,643.0714285714286,3679,643.0714285714286,643.0714285714286
,,3680,625.3214285714286,625.0086988435827
1392.142857142857,607.5714285714286,3681,607.5714285714286,607.5714285714287
,,3682,579.1607142857142,582.3440076985277
1392.142857142857,550.75,3683,550.75,550.75
,,3684,543.2622950819672,516.0528769081795
,,3685,535.7745901639345,479.0365666526971
,,3686,528.2868852459017,439.8651116625081
,,3687,520.7991803278688,398.7025543665681
,,3688,513.311475409836,355.7129371938321
,,3689,505.82377049180326,311.0603025732556
,,3690,498.3360655737705,264.908692933794
,,3691,490.8483606557377,217.4221507044024
,,3692,483.3606557377049,168.76471831403617
,,3693,475.87295081967216,119.10043819165084
