Capacity,Occupancy,rownum,linear_fill
,,3670,753.2142857142858
1392.142857142857,753.8571428571429,3671,753.8571428571429
,,3672,750.875
1392.142857142857,747.8928571428571,3673,747.8928571428571
1392.142857142857,733.8571428571429,3674,733.8571428571429
,,3675,720.7380952380953
,,3676,707.6190476190476
1392.142857142857,694.5,3677,694.5
,,3678,668.7857142857142
1392.142857142857,643.0714285714286,3679,643.0714285714286
,,3680,625.3214285714286
1392.142857142857,607.5714285714286,3681,607.5714285714286
,,3682,579.1607142857142
1392.142857142857,550.75,3683,550.75
,,3684,543.2622950819672
,,3685,535.7745901639345
,,3686,528.2868852459017
,,3687,520.7991803278688
,,3688,513.311475409836
,,3689,505.82377049180326
,,3690,498.3360655737705
,,3691,490.8483606557377
,,3692,483.3606557377049
,,3693,475.87295081967216
,,3694,468.38524590163934
,,3695,460.8975409836066
,,3696,453.40983606557376
,,3697,445.922131147541
,,3698,438.4344262295082
,,3699,430.9467213114754
,,3700,423.45901639344265
,,3701,415.97131147540983
,,3702,408.483606557377
,,3703,400.99590163934425
,,3704,393.5081967213115
,,3705,386.0204918032787
,,3706,378.5327868852459
,,3707,371.04508196721315
,,3708,363.55737704918033
,,3709,356.0696721311475
,,3710,348.58196721311475
,,3711,341.094262295082
,,3712,333.60655737704917
,,3713,326.1188524590164
,,3714,318.63114754098365
,,3715,311.14344262295083
,,3716,303.655737704918
,,3717,296.16803278688525
,,3718,288.6803278688525
,,3719,281.19262295081967
,,3720,273.7049180327869
,,3721,266.2172131147541
,,3722,258.7295081967213
,,3723,251.2418032786885
,,3724,243.75409836065575
,,3725,236.26639344262298
,,3726,228.77868852459017
,,3727,221.2909836065574
,,3728,213.80327868852459
,,3729,206.31557377049182
,,3730,198.827868852459
,,3731,191.34016393442624
,,3732,183.85245901639348
,,3733,176.36475409836066
,,3734,168.8770491803279
,,3735,161.38934426229508
,,3736,153.90163934426232
,,3737,146.4139344262295
,,3738,138.92622950819674
,,3739,131.43852459016398
,,3740,123.95081967213116
,,3741,116.4631147540984
,,3742,108.97540983606558
,,3743,101.48770491803282
1200.0,94.0,3744,94.0
1467.2,193.8,3745,193.8
1456.923076923077,204.1153846153846,3746,204.1153846153846
,,3747,217.16666666666666
,,3748,230.21794871794873
1456.923076923077,243.26923076923077,3749,243.26923076923077
1456.923076923077,298.03846153846155,3750,298.03846153846155
,,3751,323.3974358974359
,,3752,348.7564102564103
1456.923076923077,374.11538461538464,3753,374.11538461538464
1456.923076923077,434.96153846153845,3754,434.96153846153845
,,3755,462.6794871794872
,,3756,490.3974358974359
1456.923076923077,518.1153846153846,3757,518.1153846153846
,,3758,552.2307692307693
1456.923076923077,586.3461538461538,3759,586.3461538461538
,,3760,609.9615384615385
1456.923076923077,633.5769230769231,3761,633.5769230769231
1456.923076923077,681.5,3762,681.5
,,3763,699.8076923076923
,,3764,718.1153846153846
1456.923076923077,736.4230769230769,3765,736.4230769230769
1456.923076923077,774.0384615384615,3766,774.0384615384615
,,3767,783.4102564102565
,,3768,792.7820512820513
1456.923076923077,802.1538461538462,3769,802.1538461538462
1456.923076923077,821.7307692307693,3770,821.7307692307693
,,3771,825.3333333333334
,,3772,828.9358974358975
1456.923076923077,832.5384615384615,3773,832.5384615384615
1456.923076923077,829.1153846153846,3774,829.1153846153846
,,3775,819.2564102564103
,,3776,809.3974358974359
1456.923076923077,799.5384615384615,3777,799.5384615384615
,,3778,773.25
1456.923076923077,746.9615384615385,3779,746.9615384615385
,,3780,737.7162673392181
,,3781,728.4709962168979
,,3782,719.2257250945776
,,3783,709.9804539722572
,,3784,700.7351828499369
,,3785,691.4899117276167
,,3786,682.2446406052964
,,3787,672.999369482976
,,3788,663.7540983606557
,,3789,654.5088272383355
,,3790,645.2635561160151
,,3791,636.0182849936948
,,3792,626.7730138713746
,,3793,617.5277427490543
,,3794,608.2824716267339
,,3795,599.0372005044136
,,3796,589.7919293820933
,,3797,580.546658259773
,,3798,571.3013871374527
,,3799,562.0561160151324
,,3800,552.8108448928122
,,3801,543.5655737704918
,,3802,534.3203026481715
,,3803,525.0750315258513
,,3804,515.8297604035309
,,3805,506.5844892812106
,,3806,497.3392181588903
,,3807,488.09394703657
,,3808,478.84867591424967
,,3809,469.6034047919294
,,3810,460.35813366960906
,,3811,451.1128625472888
,,3812,441.8675914249685
,,3813,432.6223203026482
,,3814,423.3770491803279
,,3815,414.13177805800757
,,3816,404.8865069356873
,,3817,395.64123581336696
,,3818,386.3959646910467
,,3819,377.15069356872635
,,3820,367.9054224464061
,,3821,358.66015132408575
,,3822,349.41488020176547
,,3823,340.16960907944514
,,3824,330.92433795712486
,,3825,321.67906683480453
,,3826,312.43379571248425
,,3827,303.188524590164
,,3828,293.94325346784365
,,3829,284.69798234552337
,,3830,275.45271122320304
,,3831,266.20744010088276
,,3832,256.96216897856243
,,3833,247.71689785624216
,,3834,238.47162673392182
,,3835,229.22635561160155
,,3836,219.98108448928122
,,3837,210.73581336696088
,,3838,201.49054224464066
,,3839,192.24527112232033
842.5,183.0,3840,183.0
1514.375,183.375,3841,183.375
1462.6923076923076,186.80769230769232,3842,186.80769230769232
,,3843,190.0693257359924
,,3844,193.3309591642925
1435.1851851851852,196.59259259259258,3845,196.59259259259258
600.0,94.0,3846,94.0
1375.357142857143,188.85714285714286,3847,188.85714285714286
602.5,236.0,3848,236.0
1491.0,233.36,3849,233.36
720.0,222.0,3850,222.0
1452.3076923076924,289.6923076923077,3851,289.6923076923077
,,3852,322.90170940170935
1425.1851851851852,356.1111111111111,3853,356.1111111111111
1425.1851851851852,426.7037037037037,3854,426.7037037037037
,,3855,246.85185185185185
600.0,67.0,3856,67.0
1456.923076923077,513.9230769230769,3857,513.9230769230769
1425.1851851851852,539.8148148148148,3858,539.8148148148148
,,3859,556.0123456790124
,,3860,572.2098765432098
1425.1851851851852,588.4074074074074,3861,588.4074074074074
,,3862,599.7592592592592
1425.1851851851852,611.1111111111111,3863,611.1111111111111
,,3864,616.8148148148148
1425.1851851851852,622.5185185185185,3865,622.5185185185185
1425.1851851851852,624.2222222222222,3866,624.2222222222222
,,3867,617.8641975308642
,,3868,611.5061728395061
1425.1851851851852,605.1481481481482,3869,605.1481481481482
1425.1851851851852,572.6666666666666,3870,572.6666666666666
,,3871,549.6172839506173
,,3872,526.5679012345679
1425.1851851851852,503.51851851851853,3873,503.51851851851853
1425.1851851851852,430.6666666666667,3874,430.6666666666667
,,3875,427.3528553183726
,,3876,424.03904397007847
,,3877,420.72523262178436
,,3878,417.41142127349025
,,3879,414.09760992519614
,,3880,410.78379857690203
,,3881,407.4699872286079
,,3882,404.1561758803138
,,3883,400.8423645320197
,,3884,397.5285531837256
,,3885,394.2147418354315
,,3886,390.90093048713743
,,3887,387.58711913884326
,,3888,384.2733077905492
,,3889,380.9594964422551
,,3890,377.645685093961
,,3891,374.3318737456669
,,3892,371.0180623973728
,,3893,367.70425104907866
,,3894,364.39043970078455
,,3895,361.07662835249045
,,3896,357.76281700419634
,,3897,354.4490056559022
,,3898,351.1351943076081
,,3899,347.821382959314
,,3900,344.5075716110199
,,3901,341.1937602627258
,,3902,337.8799489144317
,,3903,334.56613756613757
,,3904,331.25232621784346
,,3905,327.93851486954935
,,3906,324.62470352125524
,,3907,321.31089217296113
,,3908,317.997080824667
,,3909,314.6832694763729
,,3910,311.3694581280788
,,3911,308.05564677978475
,,3912,304.7418354314906
,,3913,301.42802408319653
,,3914,298.11421273490237
,,3915,294.8004013866083
,,3916,291.48659003831415
,,3917,288.1727786900201
,,3918,284.85896734172593
,,3919,281.5451559934319
,,3920,278.23134464513777
,,3921,274.91753329684366
,,3922,271.60372194854955
,,3923,268.28991060025544
,,3924,264.97609925196133
,,3925,261.6622879036672
,,3926,258.3484765553731
,,3927,255.034665207079
,,3928,251.7208538587849
,,3929,248.40704251049078
,,3930,245.09323116219667
,,3931,241.77941981390256
,,3932,238.46560846560848
,,3933,235.15179711731437
,,3934,231.83798576902026
,,3935,228.52417442072615
,,3936,225.21036307243205
1359.655172413793,221.89655172413794,3937,221.89655172413794
,,3938,272.8001277139208
1427.037037037037,323.7037037037037,3939,323.7037037037037
450.0,9.0,3940,9.0
1427.037037037037,403.0740740740741,3941,403.0740740740741
1392.142857142857,466.89285714285717,3942,466.89285714285717
,,3943,495.9404761904762
,,3944,524.9880952380953
1392.142857142857,554.0357142857143,3945,554.0357142857143
1392.142857142857,607.0,3946,607.0
,,3947,626.5714285714286
,,3948,646.1428571428571
1392.142857142857,665.7142857142857,3949,665.7142857142857
1392.142857142857,697.5357142857143,3950,697.5357142857143
,,3951,710.3690476190477
,,3952,723.202380952381
1392.142857142857,736.0357142857143,3953,736.0357142857143
1392.142857142857,747.0357142857143,3954,747.0357142857143
,,3955,752.3809523809524
,,3956,757.7261904761905
1392.142857142857,763.0714285714286,3957,763.0714285714286
1392.142857142857,769.5357142857143,3958,769.5357142857143
,,3959,766.4404761904763
,,3960,763.3452380952381
1392.142857142857,760.25,3961,760.25
485.0,271.0,3962,271.0
1425.7407407407406,753.6296296296297,3963,753.6296296296297
485.0,274.0,3964,274.0
1425.7407407407406,724.1481481481482,3965,724.1481481481482
1392.142857142857,666.9642857142857,3966,666.9642857142857
,,3967,650.9404761904761
,,3968,634.9166666666666
1392.142857142857,618.8928571428571,3969,618.8928571428571
1392.142857142857,560.2142857142857,3970,560.2142857142857
,,3971,551.2435597189695
,,3972,542.2728337236533
,,3973,533.3021077283372
,,3974,524.3313817330211
,,3975,515.3606557377049
,,3976,506.38992974238874
,,3977,497.4192037470726
,,3978,488.4484777517564
,,3979,479.4777517564402
,,3980,470.50702576112405
,,3981,461.53629976580794
,,3982,452.56557377049177
,,3983,443.5948477751756
,,3984,434.6241217798595
,,3985,425.6533957845433
,,3986,416.68266978922713
,,3987,407.71194379391096
,,3988,398.7412177985948
,,3989,389.7704918032787
,,3990,380.7997658079625
,,3991,371.82903981264633
,,3992,362.8583138173302
,,3993,353.88758782201404
,,3994,344.91686182669787
,,3995,335.9461358313817
,,3996,326.9754098360655
,,3997,318.0046838407494
,,3998,309.03395784543324
,,3999,300.06323185011706
,,4000,291.09250585480095
,,4001,282.1217798594848
,,4002,273.1510538641686
,,4003,264.18032786885243
,,4004,255.20960187353626
,,4005,246.23887587822014
,,4006,237.26814988290397
,,4007,228.2974238875878
,,4008,219.32669789227168
,,4009,210.3559718969555
,,4010,201.38524590163934
,,4011,192.41451990632316
,,4012,183.443793911007
,,4013,174.47306791569088
,,4014,165.5023419203747
,,4015,156.53161592505853
,,4016,147.56088992974242
,,4017,138.59016393442624
,,4018,129.61943793911007
,,4019,120.6487119437939
,,4020,111.67798594847773
,,4021,102.70725995316161
,,4022,93.73653395784544
,,4023,84.76580796252927
,,4024,75.79508196721315
,,4025,66.82435597189698
,,4026,57.853629976580805
,,4027,48.88290398126463
,,4028,39.91217798594846
,,4029,30.941451990632345
,,4030,21.97072599531623
450.0,13.0,4031,13.0
1427.037037037037,268.037037037037,4032,268.037037037037
,,4033,198.0185185185185
467.5,128.0,4034,128.0
1463.2692307692307,360.03846153846155,4035,360.03846153846155
1392.142857142857,421.64285714285717,4036,421.64285714285717
,,4037,455.25
,,4038,488.85714285714283
1392.142857142857,522.4642857142857,4039,522.4642857142857
1392.142857142857,610.7142857142857,4040,610.7142857142857
,,4041,330.35714285714283
450.0,50.0,4042,50.0
1427.037037037037,715.3703703703703,4043,715.3703703703703
,,4044,731.1137566137565
1392.142857142857,746.8571428571429,4045,746.8571428571429
485.0,332.0,4046,332.0
1425.7407407407406,787.074074074074,4047,787.074074074074
1392.142857142857,797.7142857142857,4048,797.7142857142857
,,4049,801.7380952380952
,,4050,805.7619047619048
1392.142857142857,809.7857142857143,4051,809.7857142857143
1392.142857142857,812.8214285714286,4052,812.8214285714286
,,4053,812.5119047619047
,,4054,812.202380952381
1392.142857142857,811.8928571428571,4055,811.8928571428571
,,4056,808.6428571428571
1392.142857142857,805.3928571428571,4057,805.3928571428571
,,4058,794.0892857142858
1392.142857142857,782.7857142857143,4059,782.7857142857143
485.0,328.0,4060,328.0
1425.7407407407406,758.5185185185185,4061,758.5185185185185
,,4062,726.1699735449736
1392.142857142857,693.8214285714286,4063,693.8214285714286
1392.142857142857,654.3571428571429,4064,654.3571428571429
,,4065,627.0714285714286
,,4066,599.7857142857143
1392.142857142857,572.5,4067,572.5
,,4068,563.4083333333333
,,4069,554.3166666666667
,,4070,545.225
,,4071,536.1333333333333
,,4072,527.0416666666666
,,4073,517.95
,,4074,508.85833333333335
,,4075,499.76666666666665
,,4076,490.675
,,4077,481.5833333333333
,,4078,472.4916666666667
,,4079,463.4
,,4080,454.30833333333334
,,4081,445.2166666666667
,,4082,436.125
,,4083,427.0333333333333
,,4084,417.94166666666666
,,4085,408.85
,,4086,399.7583333333333
,,4087,390.66666666666663
,,4088,381.575
,,4089,372.48333333333335
,,4090,363.39166666666665
,,4091,354.3
,,4092,345.20833333333337
,,4093,336.1166666666667
,,4094,327.025
,,4095,317.93333333333334
,,4096,308.84166666666664
,,4097,299.75
,,4098,290.6583333333333
,,4099,281.56666666666666
,,4100,272.475
,,4101,263.3833333333333
,,4102,254.29166666666669
,,4103,245.2
,,4104,236.10833333333335
,,4105,227.01666666666665
,,4106,217.925
,,4107,208.83333333333331
,,4108,199.74166666666667
,,4109,190.64999999999998
,,4110,181.55833333333334
,,4111,172.46666666666664
,,4112,163.375
,,4113,154.2833333333333
,,4114,145.19166666666666
,,4115,136.10000000000002
,,4116,127.00833333333333
,,4117,117.91666666666669
,,4118,108.82499999999999
,,4119,99.73333333333335
,,4120,90.64166666666665
,,4121,81.55000000000001
,,4122,72.45833333333331
,,4123,63.366666666666674
,,4124,54.27499999999998
,,4125,45.18333333333328
,,4126,36.0916666666667
450.0,27.0,4127,27.0
,,4128,168.11111111111111
1427.037037037037,309.22222222222223,4129,309.22222222222223
1392.142857142857,367.5357142857143,4130,367.5357142857143
,,4131,203.76785714285714
450.0,40.0,4132,40.0
1427.037037037037,483.037037037037,4133,483.037037037037
1427.037037037037,556.2222222222222,4134,556.2222222222222
,,4135,582.6838624338624
,,4136,609.1455026455027
1392.142857142857,635.6071428571429,4137,635.6071428571429
,,4138,670.9821428571429
1392.142857142857,706.3571428571429,4139,706.3571428571429
,,4140,726.8571428571429
1392.142857142857,747.3571428571429,4141,747.3571428571429
1392.142857142857,779.7142857142857,4142,779.7142857142857
,,4143,621.3571428571429
500.0,463.0,4144,463.0
1425.1851851851852,823.1851851851852,4145,823.1851851851852
1392.142857142857,820.0357142857143,4146,820.0357142857143
,,4147,823.5119047619048
,,4148,826.9880952380952
1392.142857142857,830.4642857142857,4149,830.4642857142857
1392.142857142857,832.75,4150,832.75
,,4151,829.2619047619048
,,4152,825.7738095238095
1392.142857142857,822.2857142857143,4153,822.2857142857143
1392.142857142857,792.0357142857143,4154,792.0357142857143
,,4155,777.4404761904763
,,4156,762.8452380952381
1392.142857142857,748.25,4157,748.25
528.3333333333334,405.3333333333333,4158,405.3333333333333
1495.8,735.24,4159,735.24
,,4160,699.2628571428572
1392.142857142857,663.2857142857143,4161,663.2857142857143
,,4162,622.5178571428571
1392.142857142857,581.75,4163,581.75
,,4164,572.5901639344262
,,4165,563.4303278688525
,,4166,554.2704918032787
,,4167,545.110655737705
,,4168,535.9508196721312
,,4169,526.7909836065573
,,4170,517.6311475409836
,,4171,508.47131147540983
,,4172,499.3114754098361
,,4173,490.1516393442623
,,4174,480.9918032786885
,,4175,471.83196721311475
,,4176,462.672131147541
,,4177,453.5122950819672
,,4178,444.3524590163934
,,4179,435.19262295081967
,,4180,426.0327868852459
,,4181,416.87295081967216
,,4182,407.71311475409834
,,4183,398.5532786885246
,,4184,389.39344262295083
,,4185,380.233606557377
,,4186,371.07377049180326
,,4187,361.9139344262295
,,4188,352.75409836065575
,,4189,343.594262295082
,,4190,334.4344262295082
,,4191,325.2745901639344
,,4192,316.11475409836066
,,4193,306.95491803278685
,,4194,297.7950819672131
,,4195,288.63524590163934
,,4196,279.4754098360656
,,4197,270.3155737704918
,,4198,261.155737704918
,,4199,251.99590163934425
,,4200,242.8360655737705
,,4201,233.67622950819668
,,4202,224.51639344262293
,,4203,215.35655737704917
,,4204,206.19672131147541
,,4205,197.03688524590166
,,4206,187.87704918032784
,,4207,178.7172131147541
,,4208,169.55737704918033
,,4209,160.39754098360652
,,4210,151.23770491803276
,,4211,142.077868852459
,,4212,132.91803278688525
,,4213,123.75819672131149
,,4214,114.59836065573768
,,4215,105.43852459016392
,,4216,96.27868852459017
,,4217,87.11885245901635
,,4218,77.9590163934426
,,4219,68.79918032786884
,,4220,59.639344262295026
,,4221,50.479508196721326
,,4222,41.31967213114751
,,4223,32.1598360655737
450.0,23.0,4224,23.0
1427.037037037037,302.0,4225,302.0
,,4226,335.5
1427.037037037037,369.0,4227,369.0
485.0,289.0,4228,289.0
1425.7407407407406,460.037037037037,4229,460.037037037037
,,4230,493.6970899470899
1392.142857142857,527.3571428571429,4231,527.3571428571429
1392.142857142857,618.9285714285714,4232,618.9285714285714
,,4233,644.7142857142858
,,4234,670.5
1392.142857142857,696.2857142857143,4235,696.2857142857143
450.0,80.0,4236,80.0
1427.037037037037,782.3703703703703,4237,782.3703703703703
450.0,82.0,4238,82.0
1427.037037037037,819.1481481481482,4239,819.1481481481482
,,4240,824.4312169312169
1392.142857142857,829.7142857142857,4241,829.7142857142857
,,4242,838.25
1392.142857142857,846.7857142857143,4243,846.7857142857143
,,4244,858.3035714285714
1392.142857142857,869.8214285714286,4245,869.8214285714286
,,4246,869.4107142857142
1392.142857142857,869.0,4247,869.0
450.0,118.0,4248,118.0
1427.037037037037,876.7037037037037,4249,876.7037037037037
,,4250,849.9054232804233
1392.142857142857,823.1071428571429,4251,823.1071428571429
1392.142857142857,788.6071428571429,4252,788.6071428571429
,,4253,771.6190476190476
,,4254,754.6309523809524
1392.142857142857,737.6428571428571,4255,737.6428571428571
1392.142857142857,691.6071428571429,4256,691.6071428571429
,,4257,668.5
,,4258,645.3928571428572
1392.142857142857,622.2857142857143,4259,622.2857142857143
,,4260,616.5094591317003
,,4261,610.7332039776862
,,4262,604.9569488236722
,,4263,599.180693669658
,,4264,593.404438515644
,,4265,587.6281833616299
,,4266,581.8519282076159
,,4267,576.0756730536018
,,4268,570.2994178995878
,,4269,564.5231627455737
,,4270,558.7469075915595
,,4271,552.9706524375455
,,4272,547.1943972835314
,,4273,541.4181421295174
,,4274,535.6418869755033
,,4275,529.8656318214893
,,4276,524.0893766674751
,,4277,518.313121513461
,,4278,512.536866359447
,,4279,506.76061120543295
,,4280,500.9843560514189
,,4281,495.20810089740485
,,4282,489.43184574339074
,,4283,483.6555905893767
,,4284,477.8793354353626
,,4285,472.1030802813485
,,4286,466.3268251273345
,,4287,460.5505699733204
,,4288,454.77431481930637
,,4289,448.99805966529226
,,4290,443.2218045112782
,,4291,437.4455493572641
,,4292,431.66929420325005
,,4293,425.893039049236
,,4294,420.11678389522194
,,4295,414.3405287412079
,,4296,408.5642735871938
,,4297,402.7880184331797
,,4298,397.0117632791656
,,4299,391.23550812515157
,,4300,385.4592529711375
,,4301,379.68299781712346
,,4302,373.90674266310936
,,4303,368.1304875090953
,,4304,362.35423235508125
,,4305,356.57797720106714
,,4306,350.8017220470531
,,4307,345.02546689303904
,,4308,339.24921173902493
,,4309,333.4729565850109
,,4310,327.6967014309968
,,4311,321.9204462769828
,,4312,316.14419112296866
,,4313,310.3679359689546
,,4314,304.59168081494056
,,4315,298.81542566092645
,,4316,293.0391705069124
,,4317,287.26291535289835
,,4318,281.48666019888424
,,4319,275.7104050448702
,,4320,269.93414989085613
1375.6140350877192,264.1578947368421,4321,264.1578947368421
1427.037037037037,340.9259259259259,4322,340.9259259259259
,,4323,374.6765873015873
,,4324,408.4272486772487
,,4325,442.1779100529101
1392.142857142857,475.92857142857144,4326,475.92857142857144
,,4327,505.51190476190476
,,4328,535.0952380952381
1392.142857142857,564.6785714285714,4329,564.6785714285714
1392.142857142857,630.4642857142857,4330,630.4642857142857
,,4331,652.6190476190476
,,4332,674.7738095238095
1392.142857142857,696.9285714285714,4333,696.9285714285714
600.0,470.0,4334,470.0
1421.4814814814815,754.6666666666666,4335,754.6666666666666
,,4336,762.4404761904761
1392.142857142857,770.2142857142857,4337,770.2142857142857
1392.142857142857,794.7142857142857,4338,794.7142857142857
,,4339,509.85714285714283
485.0,225.0,4340,225.0
1425.7407407407406,824.9629629629629,4341,824.9629629629629
,,4342,817.1064814814815
1392.142857142857,809.25,4343,809.25
,,4344,806.9642857142858
1392.142857142857,804.6785714285714,4345,804.6785714285714
1392.142857142857,782.9285714285714,4346,782.9285714285714
,,4347,768.8690476190476
,,4348,754.8095238095239
1392.142857142857,740.75,4349,740.75
1392.142857142857,705.25,4350,705.25
,,4351,688.25
,,4352,671.25
1392.142857142857,654.25,4353,654.25
1392.142857142857,609.2857142857143,4354,609.2857142857143
,,4355,601.0187353629977
,,4356,592.751756440281
,,4357,584.4847775175645
,,4358,576.2177985948479
,,4359,567.9508196721312
,,4360,559.6838407494146
,,4361,551.416861826698
,,4362,543.1498829039813
,,4363,534.8829039812647
,,4364,526.6159250585481
,,4365,518.3489461358314
,,4366,510.0819672131148
,,4367,501.81498829039816
,,4368,493.5480093676815
,,4369,485.2810304449649
,,4370,477.0140515222483
,,4371,468.74707259953163
,,4372,460.48009367681505
,,4373,452.2131147540984
,,4374,443.94613583138175
,,4375,435.67915690866516
,,4376,427.4121779859485
,,4377,419.14519906323187
,,4378,410.8782201405153
,,4379,402.61124121779864
,,4380,394.344262295082
,,4381,386.0772833723654
,,4382,377.81030444964875
,,4383,369.5433255269321
,,4384,361.2763466042155
,,4385,353.0093676814989
,,4386,344.7423887587822
,,4387,336.4754098360656
,,4388,328.208430913349
,,4389,319.94145199063234
,,4390,311.6744730679157
,,4391,303.4074941451991
,,4392,295.14051522248246
,,4393,286.8735362997658
,,4394,278.60655737704917
,,4395,270.3395784543326
,,4396,262.07259953161594
,,4397,253.8056206088993
,,4398,245.5386416861827
,,4399,237.27166276346605
,,4400,229.0046838407494
,,4401,220.73770491803282
,,4402,212.47072599531617
,,4403,204.20374707259953
,,4404,195.93676814988294
,,4405,187.6697892271663
,,4406,179.40281030444964
,,4407,171.13583138173306
,,4408,162.8688524590164
,,4409,154.60187353629976
,,4410,146.33489461358317
,,4411,138.06791569086653
,,4412,129.80093676814988
,,4413,121.53395784543324
,,4414,113.26697892271665
500.0,105.0,4415,105.0
1456.923076923077,177.3846153846154,4416,177.3846153846154
,,4417,158.44230769230768
492.5,139.5,4418,139.5
1495.8,199.4,4419,199.4
1421.4814814814815,236.8148148148148,4420,236.8148148148148
,,4421,261.9753086419753
,,4422,287.1358024691358
1421.4814814814815,312.2962962962963,4423,312.2962962962963
500.0,113.0,4424,113.0
1456.923076923077,414.0769230769231,4425,414.0769230769231
500.0,116.0,4426,116.0
1456.923076923077,492.6923076923077,4427,492.6923076923077
1421.4814814814815,548.4074074074074,4428,548.4074074074074
,,4429,336.7037037037037
500.0,125.0,4430,125.0
1456.923076923077,643.5384615384615,4431,643.5384615384615
,,4432,669.8062678062678
1421.4814814814815,696.074074074074,4433,696.074074074074
,,4434,723.5555555555555
1421.4814814814815,751.0370370370371,4435,751.0370370370371
,,4436,771.0
1421.4814814814815,790.9629629629629,4437,790.9629629629629
500.0,126.0,4438,126.0
1456.923076923077,847.0769230769231,4439,847.0769230769231
,,4440,848.982905982906
1421.4814814814815,850.8888888888889,4441,850.8888888888889
,,4442,855.9259259259259
1421.4814814814815,860.9629629629629,4443,860.9629629629629
,,4444,865.7407407407406
1421.4814814814815,870.5185185185185,4445,870.5185185185185
,,4446,870.9074074074074
1421.4814814814815,871.2962962962963,4447,871.2962962962963
,,4448,862.962962962963
1421.4814814814815,854.6296296296297,4449,854.6296296296297
,,4450,837.2407407407408
1421.4814814814815,819.8518518518518,4451,819.8518518518518
,,4452,807.220987654321
,,4453,794.5901234567901
,,4454,781.9592592592593
,,4455,769.3283950617284
,,4456,756.6975308641976
,,4457,744.0666666666666
,,4458,731.4358024691358
,,4459,718.8049382716049
,,4460,706.174074074074
,,4461,693.5432098765432
,,4462,680.9123456790123
,,4463,668.2814814814815
,,4464,655.6506172839506
,,4465,643.0197530864198
,,4466,630.3888888888889
,,4467,617.7580246913581
,,4468,605.1271604938272
,,4469,592.4962962962964
,,4470,579.8654320987655
,,4471,567.2345679012346
,,4472,554.6037037037038
,,4473,541.9728395061729
,,4474,529.341975308642
,,4475,516.7111111111111
,,4476,504.08024691358025
,,4477,491.4493827160494
,,4478,478.81851851851854
,,4479,466.1876543209877
,,4480,453.5567901234568
,,4481,440.9259259259259
,,4482,428.29506172839507
,,4483,415.6641975308642
,,4484,403.03333333333336
,,4485,390.4024691358025
,,4486,377.77160493827165
,,4487,365.14074074074074
,,4488,352.5098765432099
,,4489,339.87901234567903
,,4490,327.2481481481482
,,4491,314.6172839506173
,,4492,301.98641975308647
,,4493,289.3555555555556
,,4494,276.72469135802476
,,4495,264.0938271604939
,,4496,251.46296296296293
,,4497,238.83209876543208
,,4498,226.20123456790122
,,4499,213.57037037037037
,,4500,200.93950617283951
,,4501,188.30864197530866
,,4502,175.6777777777778
,,4503,163.04691358024695
,,4504,150.4160493827161
,,4505,137.78518518518524
,,4506,125.15432098765439
,,4507,112.52345679012353
,,4508,99.89259259259268
,,4509,87.26172839506171
,,4510,74.63086419753085
458.75,62.0,4511,62.0
600.0,95.0,4512,95.0
1377.3,163.23333333333332,4513,163.23333333333332
1444.64,189.8,4514,189.8
,,4515,190.44691358024693
,,4516,191.09382716049382
1426.2962962962963,191.74074074074073,4517,191.74074074074073
1360.6896551724137,196.9655172413793,4518,196.9655172413793
,,4519,144.48275862068965
500.0,92.0,4520,92.0
1360.6896551724137,237.0344827586207,4521,237.0344827586207
1391.4285714285713,288.5357142857143,4522,288.5357142857143
,,4523,318.8513957307061
,,4524,349.16707717569784
1360.6896551724137,379.48275862068965,4525,379.48275862068965
1360.6896551724137,466.3448275862069,4526,466.3448275862069
,,4527,497.6666666666667
,,4528,528.9885057471264
1360.6896551724137,560.3103448275862,4529,560.3103448275862
500.0,66.0,4530,66.0
1391.4285714285713,643.2857142857143,4531,643.2857142857143
500.0,70.0,4532,70.0
1391.4285714285713,695.3571428571429,4533,695.3571428571429
1360.6896551724137,699.7586206896551,4534,699.7586206896551
,,4535,384.87931034482756
500.0,70.0,4536,70.0
1391.4285714285713,774.2142857142857,4537,774.2142857142857
1360.6896551724137,785.1034482758621,4538,785.1034482758621
,,4539,784.2134099616858
,,4540,783.3233716475096
1332.0,782.4333333333333,4541,782.4333333333333
1391.4285714285713,809.1071428571429,4542,809.1071428571429
,,4543,782.14039408867
,,4544,755.1736453201971
1360.6896551724137,728.2068965517242,4545,728.2068965517242
500.0,66.0,4546,66.0
1391.4285714285713,681.1428571428571,4547,681.1428571428571
,,4548,669.9238095238095
,,4549,658.7047619047619
,,4550,647.4857142857143
,,4551,636.2666666666667
,,4552,625.047619047619
,,4553,613.8285714285714
,,4554,602.6095238095238
,,4555,591.3904761904762
,,4556,580.1714285714286
,,4557,568.952380952381
,,4558,557.7333333333333
,,4559,546.5142857142857
,,4560,535.2952380952381
,,4561,524.0761904761905
,,4562,512.8571428571429
,,4563,501.6380952380952
,,4564,490.4190476190476
,,4565,479.2
,,4566,467.9809523809524
,,4567,456.76190476190476
,,4568,445.5428571428571
,,4569,434.3238095238095
,,4570,423.1047619047619
,,4571,411.88571428571424
,,4572,400.66666666666663
,,4573,389.447619047619
,,4574,378.2285714285714
,,4575,367.0095238095238
,,4576,355.79047619047617
,,4577,344.57142857142856
,,4578,333.35238095238094
,,4579,322.1333333333333
